"8476","0","NS","GENTAMICIN SULFATE"
"8482","150","MG","POTASSIUM CHLORIDE"
"8482","330","MG","SODIUM CHLORIDE"
"8482","5","GM","DEXTROSE"
"8483","5","MG","DEXTROSE"
"8483","224","MG","POTASSIUM CHLORIDE"
"8483","330","MG","SODIUM CHLORIDE"
"8484","300","MG","POTASSIUM CHLORIDE"
"8484","330","MG","SODIUM CHLORIDE"
"8484","5","GM","DEXTROSE"
"8486","0","NS","LYSINE HYDROCHLORIDE"
"8486","230","MG","PROLINE"
"8486","1.14","GM","GLYCINE"
"8486","230","MG","THREONINE"
"8486","1.14","GM","ALANINE"
"8486","99","MG","TRYPTOPHAN"
"8486","22","MG","TYROSINE"
"8486","340","MG","PHENYLALANINE"
"8486","318","MG","METHIONINE"
"8486","241","MG","HISTIDINE"
"8486","570","MG","ARGININE"
"8486","263","MG","ISOLEUCINE"
"8486","340","MG","LEUCINE"
"8488","526","MG","LEUCINE"
"8488","152","MG","TRYPTOPHAN"
"8488","406","MG","ISOLEUCINE"
"8488","880","MG","ARGININE"
"8488","526","MG","PHENYLALANINE"
"8488","34","MG","TYROSINE"
"8488","492","MG","METHIONINE"
"8488","372","MG","HISTIDINE"
"8488","1.76","GM","GLYCINE"
"8488","356","MG","THREONINE"
"8488","390","MG","VALINE"
"8488","1.76","GM","ALANINE"
"8488","356","MG","PROLINE"
"8488","0","NS","LYSINE HYDROCHLORIDE"
"8493","0","NS","LYSINE HYDROCHLORIDE"
"8493","680","MG","PROLINE"
"8493","1.03","GM","GLYCINE"
"8493","580","MG","VALINE"
"8493","2.07","MG","ALANINE"
"8493","500","MG","SERINE"
"8493","420","MG","THREONINE"
"8493","180","MG","TRYPTOPHAN"
"8493","40","MG","TYROSINE"
"8493","560","MG","PHENYLALANINE"
"8493","400","MG","METHIONINE"
"8493","600","MG","ISOLEUCINE"
"8493","480","MG","HISTIDINE"
"8493","1.15","MG","ARGININE"
"8493","730","MG","LEUCINE"
"8495","250","MG","ACETIC ACID, GLACIAL"
"8496","75","MG","POTASSIUM CHLORIDE"
"8496","200","MG","SODIUM CHLORIDE"
"8496","5","GM","DEXTROSE"
"8497","5","GM","DEXTROSE"
"8497","150","MG","POTASSIUM CHLORIDE"
"8497","200","MG","SODIUM CHLORIDE"
"8498","224","MG","POTASSIUM CHLORIDE"
"8498","200","MG","SODIUM CHLORIDE"
"8498","5","GM","DEXTROSE"
"8499","5","GM","DEXTROSE"
"8499","300","MG","POTASSIUM CHLORIDE"
"8499","200","MG","SODIUM CHLORIDE"
"8500","75","MG","POTASSIUM CHLORIDE"
"8500","450","MG","SODIUM CHLORIDE"
"8500","5","GM","DEXTROSE"
"8501","5","GM","DEXTROSE"
"8501","150","MG","POTASSIUM CHLORIDE"
"8501","450","MG","SODIUM CHLORIDE"
"8502","224","MG","POTASSIUM CHLORIDE"
"8502","450","MG","SODIUM CHLORIDE"
"8502","5","GM","DEXTROSE"
"8503","5","GM","DEXTROSE"
"8503","300","MG","POTASSIUM CHLORIDE"
"8503","450","MG","SODIUM CHLORIDE"
"8504","75","MG","POTASSIUM CHLORIDE"
"8504","5","GM","DEXTROSE"
"8505","5","GM","DEXTROSE"
"8505","150","MG","POTASSIUM CHLORIDE"
"8506","224","MG","POTASSIUM CHLORIDE"
"8506","5","GM","DEXTROSE"
"8507","5","GM","DEXTROSE"
"8507","300","MG","POTASSIUM CHLORIDE"
"8508","150","MG","POTASSIUM CHLORIDE"
"8508","900","MG","SODIUM CHLORIDE"
"8509","300","MG","POTASSIUM CHLORIDE"
"8509","900","MG","SODIUM CHLORIDE"
"8510","1.49","GM","POTASSIUM CHLORIDE"
"8511","746","MG","POTASSIUM CHLORIDE"
"8512","2.24","GM","POTASSIUM CHLORIDE"
"8513","746","MG","POTASSIUM CHLORIDE"
"8514","20","GM","DEXTROSE"
"8515","30","GM","DEXTROSE"
"8516","40","GM","DEXTROSE"
"8517","70","GM","DEXTROSE"
"8518","318","MG","LYSINE HYDROCHLORIDE"
"8518","230","MG","PROLINE"
"8518","1.14","GM","GLYCINE"
"8518","1.14","GM","ALANINE"
"8518","230","MG","THREONINE"
"8518","252","MG","VALINE"
"8518","99","MG","TRYPTOPHAN"
"8518","263","MG","ISOLEUCINE"
"8518","241","MG","HISTIDINE"
"8518","340","MG","PHENYLALANINE"
"8518","22","MG","TYROSINE"
"8518","318","MG","METHIONINE"
"8518","570","MG","ARGININE"
"8518","340","MG","LEUCINE"
"8519","102","MG","MAGNESIUM CHLORIDE"
"8519","99","MG","TRYPTOPHAN"
"8519","22","MG","TYROSINE"
"8519","340","MG","PHENYLALANINE"
"8519","318","MG","METHIONINE"
"8519","241","MG","HISTIDINE"
"8519","570","MG","ARGININE"
"8519","263","MG","ISOLEUCINE"
"8519","1.14","GM","GLYCINE"
"8519","230","MG","THREONINE"
"8519","252","MG","VALINE"
"8519","1.14","MG","ALANINE"
"8519","230","MG","PROLINE"
"8519","522","MG","POTASSIUM PHOSPHATE, DIBASIC"
"8519","224","MG","SODIUM CHLORIDE"
"8519","318","MG","LYSINE HYDROCHLORIDE"
"8519","431","MG","SODIUM ACETATE"
"8520","492","MG","LYSINE HYDROCHLORIDE"
"8520","356","MG","PROLINE"
"8520","1.76","GM","GLYCINE"
"8520","1.76","GM","ALANINE"
"8520","356","MG","THREONINE"
"8520","390","MG","VALINE"
"8520","152","MG","TRYPTOPHAN"
"8520","34","MG","TYROSINE"
"8520","526","MG","PHENYLALANINE"
"8520","492","MG","METHIONINE"
"8520","372","MG","HISTIDINE"
"8520","880","MG","ARGININE"
"8520","406","MG","ISOLEUCINE"
"8521","152","MG","TRYPTOPHAN"
"8521","406","MG","ISOLEUCINE"
"8521","880","MG","ARGININE"
"8521","34","MG","TYROSINE"
"8521","526","MG","PHENYLALANINE"
"8521","492","MG","METHIONINE"
"8521","372","MG","HISTIDINE"
"8521","1.76","GM","GLYCINE"
"8521","390","MG","VALINE"
"8521","356","MG","THREONINE"
"8521","1.76","GM","ALANINE"
"8521","102","MG","MAGNESIUM CHLORIDE"
"8521","356","MG","PROLINE"
"8521","154","MG","SODIUM CHLORIDE"
"8521","492","MG","LYSINE HYDROCHLORIDE"
"8521","522","MG","POTASSIUM PHOSPHATE, MONOBASIC"
"8521","594","MG","SODIUM ACETATE"
"8522","5","GM","DEXTROSE"
"8522","150","MG","POTASSIUM CHLORIDE"
"8522","900","MG","SODIUM CHLORIDE"
"8523","300","MG","POTASSIUM CHLORIDE"
"8523","900","MG","SODIUM CHLORIDE"
"8523","5","GM","DEXTROSE"
"8524","5","GM","DEXTROSE"
"8524","179","MG","POTASSIUM CHLORIDE"
"8524","600","MG","SODIUM CHLORIDE"
"8524","20","MG","CALCIUM CHLORIDE"
"8524","310","MG","SODIUM LACTATE"
"8525","310","MG","SODIUM LACTATE"
"8525","20","MG","CALCIUM CHLORIDE"
"8525","328","MG","POTASSIUM CHLORIDE"
"8525","600","MG","SODIUM CHLORIDE"
"8525","5","GM","DEXTROSE"
"8534","5","GM","DEXTROSE"
"8534","80","MG","DOPAMINE HYDROCHLORIDE"
"8535","160","MG","DOPAMINE HYDROCHLORIDE"
"8535","0.5","GM","DEXTROSE"
"8536","5","GM","DEXTROSE"
"8536","320","MG","DOPAMINE HYDROCHLORIDE"
"8537","0","NS","OXACILLIN SODIUM"
"8538","0","NS","OXACILLIN SODIUM"
"8539","0","NS","NAFCILLIN SODIUM"
"8540","0","NS","NAFCILLIN SODIUM"
"8541","0","NS","PENICILLIN G POTASSIUM"
"8542","","NS","PENICILLIN G POTASSIUM"
"8543","","NS","PENICILLIN G POTASSIUM"
"8545","20","MG","NITROGLYCERIN"
"8546","40","MG","NITROGLYCERIN"
"8547","500","MG","METRONIDAZOLE"
"8554","25","MG","SPIRONOLACTONE"
"8554","25","MG","HYDROCHLOROTHIAZIDE"
"8584","5","MG","WARFARIN SODIUM"
"8599","25","MG","HYDRALAZINE HYDROCHLORIDE"
"8606","20","MG","PROPRANOLOL HYDROCHLORIDE"
"8632","250","MG","METHYLDOPA"
"8648","0.75","MG","ESTROPIPATE"
"8654","200","MG","HYDROXYCHLOROQUINE SULFATE"
"8670","5","MG","MEDROXYPROGESTERONE ACETATE"
"9203","5","%WW","LIDOCAINE"
"9204","0.02","MG","EPINEPHRINE"
"9204","20","MG","LIDOCAINE HYDROCHLORIDE"
"9205","20","MG","LIDOCAINE HYDROCHLORIDE"
"9205","0.01","MG","EPINEPHRINE"
"9206","30","MG","MEPIVACAINE"
"9206","30","MG","MEPIVACAINE HYDROCHLORIDE"
"9207","20","MG","MEPIVACAINE HYDROCHLORIDE"
"9207","0.05","MG","LEVONORDEFRIN"
"9207","0.05","MG","LEVONORDEFRIN"
"9207","20","MG","MEPIVACAINE"
"9208","0.01","MG","EPINEPHRINE BITARTRATE"
"9208","0.01","MG","EPINEPHRINE"
"9208","0.01","MG","EPINEPHRINE"
"9208","20","MG","LIDOCAINE HYDROCHLORIDE"
"9208","20","MG","LIDOCAINE HYDROCHLORIDE"
"9208","20","MG","LIDOCAINE HYDROCHLORIDE"
"9336","0.6","MG","COLCHICINE"
"9398","750","MG","METHOCARBAMOL"
"9440","4","MG","METHYLPREDNISOLONE"
"9589","0.5","MG","BENZTROPINE MESYLATE"
"10005","25","GM","XYLOSE"
"10006","0.0065","MG","SCOPOLAMINE HYDROBROMIDE"
"10006","0.0195","MG","ATROPINE SULFATE"
"10006","16.2","MG","PHENOBARBITAL"
"10006","0.104","MG","HYOSCYAMINE SULFATE"
"10007","4","MG","BROMPHENIRAMINE MALEATE"
"10008","60","MG","PSEUDOEPHEDRINE HYDROCHLORIDE"
"10008","2.5","MG","TRIPROLIDINE HYDROCHLORIDE"
"10009","5","MG","PHENYLPROPANOLAMINE HYDROCHLORIDE"
"10009","5","MG","PHENYLEPHRINE HYDROCHLORIDE"
"10009","4","MG","BROMPHENIRAMINE MALEATE"
"10010","1.5","GM","POTASSIUM CHLORIDE"
"10011","16.2","MG","PHENOBARBITAL"
"10011","23","%VV","ALCOHOL, DENATURED"
"10011","0.0065","MG","SCOPOLAMINE HYDROBROMIDE"
"10011","0.0194","MG","ATROPINE SULFATE"
"10026","15","MG","CHLORTHALIDONE"
"10026","0.1","MG","CLONIDINE HYDROCHLORIDE"
"10027","0","NS","METHOTREXATE SODIUM"
"10028","30","MG","DILTIAZEM HYDROCHLORIDE"
"10029","0.2","MG","CLONIDINE HYDROCHLORIDE"
"10029","15","MG","CHLORTHALIDONE"
"10030","3.75","MG","CLORAZEPATE DIPOTASSIUM"
"10031","7.5","MG","CLORAZEPATE DIPOTASSIUM"
"10032","4","MG","PERPHENAZINE"
"10032","10","MG","AMITRIPTYLINE HYDROCHLORIDE"
"10033","60","MG","DILTIAZEM HYDROCHLORIDE"
"10034","5","MG","PINDOLOL"
"10034","5","MG","PINDOLOL"
"10035","5","MG","TIMOLOL MALEATE"
"10036","25","MG","MAPROTILINE HYDROCHLORIDE"
"10037","15","MG","CLORAZEPATE DIPOTASSIUM"
"10038","0.3","MG","CLONIDINE HYDROCHLORIDE"
"10038","15","MG","CHLORTHALIDONE"
"10039","4","MG","PERPHENAZINE"
"10039","50","MG","AMITRIPTYLINE HYDROCHLORIDE"
"10040","50","MG","MAPROTILINE HYDROCHLORIDE"
"10041","75","MG","MAPROTILINE HYDROCHLORIDE"
"10043","250","MG","TETRACYCLINE HYDROCHLORIDE"
"10044","500","MG","TETRACYCLINE HYDROCHLORIDE"
"10053","10","MG","PINDOLOL"
"10053","10","MG","PINDOLOL"
"10054","650","MG","ACETAMINOPHEN"
"10054","65","MG","PROPOXYPHENE HYDROCHLORIDE"
"10055","90","MG","DILTIAZEM HYDROCHLORIDE"
"10056","100","MG","ALLOPURINOL"
"10057","25","MG","SPIRONOLACTONE"
"10057","25","MG","HYDROCHLOROTHIAZIDE"
"10058","25","MG","INDOMETHACIN"
"10060","50","MG","INDOMETHACIN"
"10062","250","MG","CHLOROTHIAZIDE"
"10063","0.1","MG","CLONIDINE HYDROCHLORIDE"
"10064","650","MG","ACETAMINOPHEN"
"10064","100","MG","PROPOXYPHENE NAPSYLATE"
"10065","500","MG","PROBENECID"
"10067","5","MG","METHYCLOTHIAZIDE"
"10069","500","MG","CHLOROTHIAZIDE"
"10073","300","MG","ALLOPURINOL"
"10074","10","MG","PROPRANOLOL HYDROCHLORIDE"
"10075","20","MG","PROPRANOLOL HYDROCHLORIDE"
"10076","40","MG","PROPRANOLOL HYDROCHLORIDE"
"10077","80","MG","PROPRANOLOL HYDROCHLORIDE"
"10078","0.2","MG","CLONIDINE HYDROCHLORIDE"
"10080","100","MG","CHLORPROPAMIDE"
"10082","0.3","MG","CLONIDINE HYDROCHLORIDE"
"10087","20","MG","FUROSEMIDE"
"10088","250","MG","CHLORPROPAMIDE"
"10088","250","MG","CHLORPROPAMIDE"
"10089","5","MG","CHLORDIAZEPOXIDE"
"10089","12.5","MG","AMITRIPTYLINE HYDROCHLORIDE"
"10090","50","MG","CHLORTHALIDONE"
"10091","2","MG","HALOPERIDOL"
"10092","500","MG","TOLBUTAMIDE"
"10093","40","MG","FUROSEMIDE"
"10094","250","MG","TOLAZAMIDE"
"10095","10","MG","TIMOLOL MALEATE"
"10096","25","MG","CHLORTHALIDONE"
"10097","50","MG","ATENOLOL"
"10098","80","MG","FUROSEMIDE"
"10101","0","NS","ALBUTEROL SULFATE"
"10102","1","MG","HALOPERIDOL"
"10103","2","MG","DIAZEPAM"
"10104","10","MG","CHLORDIAZEPOXIDE"
"10104","25","MG","AMITRIPTYLINE HYDROCHLORIDE"
"10105","0.5","MG","LORAZEPAM"
"10106","5","MG","HALOPERIDOL"
"10107","10","MG","AMITRIPTYLINE HYDROCHLORIDE"
"10107","2","MG","PERPHENAZINE"
"10108","5","MG","DIAZEPAM"
"10109","80","MG","PROPRANOLOL HYDROCHLORIDE"
"10109","25","MG","HYDROCHLOROTHIAZIDE"
"10110","0.5","MG","HALOPERIDOL"
"10112","0.025","MG","ATROPINE SULFATE"
"10112","2.5","MG","DIPHENOXYLATE HYDROCHLORIDE"
"10113","500","MG","METHYLDOPA"
"10114","2","MG","PERPHENAZINE"
"10114","25","MG","AMITRIPTYLINE HYDROCHLORIDE"
"10115","1","MG","LORAZEPAM"
"10116","0","NS","FENOPROFEN CALCIUM"
"10117","10","MG","DIAZEPAM"
"10118","250","MG","METHYLDOPA"
"10118","15","MG","HYDROCHLOROTHIAZIDE"
"10119","80","MG","VERAPAMIL HYDROCHLORIDE"
"10121","120","MG","DILTIAZEM HYDROCHLORIDE"
"10122","500","MG","TOLAZAMIDE"
"10123","0","NS","ALBUTEROL SULFATE"
"10124","25","MG","AMITRIPTYLINE HYDROCHLORIDE"
"10124","4","MG","PERPHENAZINE"
"10125","5","MG","AMILORIDE HYDROCHLORIDE"
"10125","50","MG","HYDROCHLOROTHIAZIDE"
"10127","250","MG","METHYLDOPA"
"10128","10","MG","THIORIDAZINE HYDROCHLORIDE"
"10129","25","MG","THIORIDAZINE HYDROCHLORIDE"
"10130","50","MG","THIORIDAZINE HYDROCHLORIDE"
"10131","100","MG","THIORIDAZINE HYDROCHLORIDE"
"10132","25","MG","HYDROCHLOROTHIAZIDE"
"10132","250","MG","METHYLDOPA"
"10133","20","MG","TIMOLOL MALEATE"
"10134","25","MG","HYDROCHLOROTHIAZIDE"
"10134","40","MG","PROPRANOLOL HYDROCHLORIDE"
"10135","10","MG","CYCLOBENZAPRINE HYDROCHLORIDE"
"10136","100","MG","ATENOLOL"
"10137","120","MG","VERAPAMIL HYDROCHLORIDE"
"10138","2","MG","LORAZEPAM"
"10140","1","MG","THIOTHIXENE"
"10141","10","MG","PIROXICAM"
"10142","","NS","DOXEPIN HYDROCHLORIDE"
"10143","0","NS","PRAZOSIN HYDROCHLORIDE"
"10144","2","MG","THIOTHIXENE"
"10145","20","MG","PIROXICAM"
"10145","20","MG","PIROXICAM"
"10146","2","MG","LOPERAMIDE HYDROCHLORIDE"
"10146","2","MG","LOPERAMIDE HYDROCHLORIDE"
"10147","25","MG","SPIRONOLACTONE"
"10147","25","MG","SPIRONOLACTONE"
"10148","0","NS","MECLOFENAMATE SODIUM"
"10149","0","NS","PRAZOSIN HYDROCHLORIDE"
"10150","10","MG","AMITRIPTYLINE HYDROCHLORIDE"
"10151","25","MG","AMITRIPTYLINE HYDROCHLORIDE"
"10152","50","MG","AMITRIPTYLINE HYDROCHLORIDE"
"10152","50","MG","AMITRIPTYLINE HYDROCHLORIDE"
"10153","75","MG","AMITRIPTYLINE"
"10154","100","MG","AMITRIPTYLINE HYDROCHLORIDE"
"10155","150","MG","AMITRIPTYLINE HYDROCHLORIDE"
"10156","0","NS","MECLOFENAMATE SODIUM"
"10157","5","MG","THIOTHIXENE"
"10158","","NS","DOXEPIN HYDROCHLORIDE"
"10158","0","NS","DOXEPIN HYDROCHLORIDE"
"10159","0","NS","PRAZOSIN HYDROCHLORIDE"
"10160","37.5","MG","TRIAMTERENE"
"10160","25","MG","HYDROCHLOROTHIAZIDE"
"10161","15","MG","TEMAZEPAM"
"10162","","NS","DOXEPIN HYDROCHLORIDE"
"10163","15","MG","FLURAZEPAM HYDROCHLORIDE"
"10164","30","MG","FLURAZEPAM HYDROCHLORIDE"
"10166","10","MG","THIOTHIXENE"
"10167","30","MG","TEMAZEPAM"
"10167","30","MG","TEMAZEPAM"
"10168","0","NS","DOXEPIN HYDROCHLORIDE"
"10169","1","MG","FLUPHENAZINE HYDROCHLORIDE"
"10170","2.5","MG","FLUPHENAZINE HYDROCHLORIDE"
"10171","5","MG","FLUPHENAZINE HYDROCHLORIDE"
"10172","10","MG","FLUPHENAZINE HYDROCHLORIDE"
"10173","0","NS","ERYTHROMYCIN ETHYLSUCCINATE"
"10174","","NS","DOXEPIN HYDROCHLORIDE"
"10175","50","MG","HYDROCHLOROTHIAZIDE"
"10175","75","MG","TRIAMTERENE"
"10184","200","MG","MAGNESIUM CHLORIDE"
"10184","200","MG","MAGNESIUM CHLORIDE"
"10186","500","MG","ASCORBIC ACID"
"10186","500","MG","ASCORBIC ACID"
"10187","20","MG","PROCAINE HYDROCHLORIDE"
"10189","2","MG","HYDROCHLORIC ACID"
"10189","2.1","MG","HYDROCHLORIC ACID"
"10190","250","MG","DEXPANTHENOL"
"10191","150","MG","EDETATE DISODIUM ANHYDROUS"
"10192","1000","MCG","CYANOCOBALAMIN"
"10196","0.05","%WW","TRIAMCINOLONE ACETONIDE"
"10201","1.5","GM","POTASSIUM CHLORIDE"
"10202","85","%VV","WATER, PURIFIED"
"10202","48","GR","POTASSIUM IODIDE"
"10202","24","GR","IODINE"
"10939","1","MG","ALUMINUM CHLORIDE"
"10940","1","MG","ALUMINUM CHLORIDE"
"10941","1","MG","ALUMINUM CHLORIDE"
"10942","0.5","MG","RACEPINEPHRINE HYDROCHLORIDE"
"10943","0.5","MG","RACEPINEPHRINE HYDROCHLORIDE"
"10944","0.5","MG","RACEPINEPHRINE HYDROCHLORIDE"
"10945","0.02","MG","EPINEPHRINE"
"10945","20","MG","LIDOCAINE HYDROCHLORIDE"
"10946","20","MG","LIDOCAINE HYDROCHLORIDE"
"10946","0.1","MG","EPINEPHRINE"
"10946","0.01","MG","EPINEPHRINE"
"10946","20","MG","LIDOCAINE"
"10947","30","MG","MEPIVACAINE HYDROCHLORIDE"
"10948","20","MG","MEPIVACAINE HYDROCHLORIDE"
"10948","0.05","MG","LEVONORDEFRIN"
"10949","5","%WW","LIDOCAINE"
"11277","29","MG","IRON"
"11277","3","MG","RIBOFLAVIN"
"11277","200","MG","CALCIUM"
"11277","15","MG","ZINC"
"11277","4000","UNT","BETA CAROTENE"
"11277","120","MG","ASCORBIC ACID"
"11277","400","UNT","VITAMIN D"
"11277","30","UNT","VITAMIN E"
"11277","1","MG","FOLIC ACID"
"11277","3","MG","THIAMINE HYDROCHLORIDE"
"11277","3","MG","PYRIDOXINE HYDROCHLORIDE"
"11277","150","MCG","IODINE"
"11277","8","MCG","CYANOCOBALAMIN"
"11278","50","%WW","DIMETHYL SULFOXIDE"
"11278","50","%WW","DIMETHYL SULFOXIDE"
"11279","300","MG","ACETAMINOPHEN"
"11279","30","MG","CODEINE PHOSPHATE"
"11281","25","MG","PHENOBARBITAL"
"11281","25","MG","APROBARBITAL"
"11281","50","MG","BUTABARBITAL SODIUM"
"11286","1","%WV","LINDANE"
"11287","1","%WV","LINDANE"
"11288","10","%WV","POTASSIUM CHLORIDE"
"11289","20","%WV","POTASSIUM CHLORIDE"
"11290","0.5","GM","POTASSIUM CHLORIDE"
"11291","1","GM","POTASSIUM CHLORIDE"
"11292","20","%WV","POTASSIUM CHLORIDE"
"11293","1.64","%WV","STANNOUS FLUORIDE"
"11294","2.596","KG","SODIUM FLUORIDE"
"11295","1.64","%WV","STANNOUS FLUORIDE"
"11297","20","MG","PHENOBARBITAL"
"11301","5","MG","PHENYLPROPANOLAMINE"
"11301","15","MG","DEXTROMETHORPHAN HYDROBROMIDE"
"11301","2","MG","CHLORPHENIRAMINE MALEATE"
"11301","5","MG","PHENYLEPHRINE HYDROCHLORIDE"
"11302","30","MG","PSEUDOEPHEDRINE HYDROCHLORIDE"
"11302","100","MG","GUAIFENESIN"
"11302","10","MG","CODEINE PHOSPHATE"
"11303","10","MG","CODEINE PHOSPHATE"
"11303","100","MG","GUAIFENESIN"
"11368","80","MG","THEOPHYLLINE"
"11369","130","MG","POTASSIUM IODIDE"
"11369","80","MG","THEOPHYLLINE ANHYDROUS"
"11371","100","MG","GUAIFENESIN"
"11371","80","MG","THEOPHYLLINE"
"11372","1.5","GM","POTASSIUM CHLORIDE"
"11373","1.5","GR","POTASSIUM CHLORIDE"
"11375","250","MCG","FLUNISOLIDE"
"11376","50","MG","BUTALBITAL"
"11376","500","MG","ACETAMINOPHEN"
"11376","40","MG","CAFFEINE"
"11381","100","MG","BENZONATATE"
"11383","197.9","MG","LACTOSE"
"11384","390","MG","LACTOSE"
"11385","392","MG","LACTOSE"
"11406","1","MG","PHYSOSTIGMINE SALICYLATE"
"11445","18.1","MG","PHENYL SALICYLATE"
"11445","0.03","MG","ATROPINE SULFATE"
"11445","40.8","MG","METHENAMINE"
"11445","0.03","MG","HYOSCYAMINE SULFATE"
"11446","10","MG","CHLORPHENIRAMINE MALEATE"
"11447","250","MG","AMOXICILLIN"
"11449","100","MG","THIAMINE HYDROCHLORIDE"
"11449","2","MG","PYRIDOXINE HYDROCHLORIDE"
"11449","100","MG","NIACINAMIDE"
"11449","2","MG","DEXPANTHENOL"
"11449","2","MG","RIBOFLAVIN 5'-PHOSPHATE SODIUM"
"11450","1000","MCG","CYANOCOBALAMIN"
"11451","25","MG","PREDNISOLONE ACETATE"
"11452","50","MG","PREDNISOLONE ACETATE"
"11453","100","MCG","CYANOCOBALAMIN"
"11454","15","MCG","CYANOCOBALAMIN"
"11454","50","MG","NIACINAMIDE"
"11454","","NS","LIVER, INJECTION"
"11454","0.75","MG","RIBOFLAVIN"
"11454","1.25","MG","CALCIUM PANTOTHENATE"
"11454","25","MG","FERROUS GLUCONATE"
"11455","50","MG","HYDROCORTISONE ACETATE"
"11455","50","MG","HYDROCORTISONE ACETATE"
"11456","9","MG","SODIUM CHLORIDE"
"11458","100","MG","TESTOSTERONE"
"11459","200","MG","TESTOSTERONE ENANTHATE"
"11460","100","MG","TESTOSTERONE PROPIONATE"
"11461","100","MG","THIAMINE HYDROCHLORIDE"
"11462","10","MG","LIDOCAINE HYDROCHLORIDE"
"11463","20","MG","LIDOCAINE HYDROCHLORIDE"
"11464","10","MG","DIPHENHYDRAMINE HYDROCHLORIDE"
"11465","0","QS","WATER, STERILE"
"11466","4","MG","ESTRADIOL VALERATE"
"11466","90","MG","TESTOSTERONE ENANTHATE"
"11467","50","MG","DIMENHYDRINATE"
"11468","50","MG","DIPHENHYDRAMINE HYDROCHLORIDE"
"11469","","NS","DEXAMETHASONE SODIUM PHOSPHATE"
"11470","40","MG","TRIAMCINOLONE DIACETATE"
"11471","1000","MCG","HYDROXOCOBALAMIN"
"11472","50","MG","PROMETHAZINE HYDROCHLORIDE"
"11473","40","MG","TRIAMCINOLONE ACETONIDE"
"11474","50","MG","HYDROXYZINE HYDROCHLORIDE"
"11475","","NS","DEXAMETHASONE ACETATE"
"11476","40","MG","METHYLPREDNISOLONE ACETATE"
"11477","100","MG","METHOCARBAMOL"
"11478","25","MG","NANDROLONE PHENPROPIONATE"
"11479","100","MG","TRIMETHOBENZAMIDE HYDROCHLORIDE"
"11480","80","MG","METHYLPREDNISOLONE ACETATE"
"11480","80","MG","METHYLPREDNISOLONE ACETATE"
"11481","10","MG","BROMPHENIRAMINE MALEATE"
"11482","0","NS","DEXAMETHASONE SODIUM PHOSPHATE"
"11483","5","MG","DIAZEPAM"
"11484","10","MG","FUROSEMIDE"
"11485","100","MG","PHENYTOIN SODIUM"
"11486","24.3","MG","EPHEDRINE SULFATE"
"11487","48.6","MG","EPHEDRINE SULFATE"
"11488","25","MG","DIPHENHYDRAMINE HYDROCHLORIDE"
"11489","50","MG","DIPHENHYDRAMINE HYDROCHLORIDE"
"11490","0.2","GM","RACEMETHIONINE"
"11491","100","MG","PHENYLBUTAZONE"
"11492","12","MG","CHLORPHENIRAMINE MALEATE"
"11493","2.5","MG","NITROGLYCERIN"
"11494","150","MG","PAPAVERINE HYDROCHLORIDE"
"11495","75","MG","PHENYLPROPANOLAMINE HYDROCHLORIDE"
"11495","6","MG","CHLORPHENIRAMINE MALEATE"
"11495","200","MG","GUAIFENESIN"
"11496","30","MG","PHENTERMINE HYDROCHLORIDE"
"11496","30","MG","PHENTERMINE HYDROCHLORIDE"
"11497","105","MG","PHENDIMETRAZINE TARTRATE"
"11497","105","MG","PHENDIMETRAZINE TARTRATE"
"11498","75","MG","PHENYLPROPANOLAMINE HYDROCHLORIDE"
"11498","75","MG","PHENYLPROPANOLAMINE HYDROCHLORIDE"
"11498","12","MG","CHLORPHENIRAMINE MALEATE"
"11498","12","MG","CHLORPHENIRAMINE MALEATE"
"11499","250","MG","TETRACYCLINE HYDROCHLORIDE"
"11500","125","MG","TETRACYCLINE"
"11501","250000","UNT","PENICILLIN G POTASSIUM"
"11502","400000","UNT","PENICILLIN G POTASSIUM"
"11503","0","NS","AMOXICILLIN"
"11505","","NS","AMPICILLIN TRIHYDRATE"
"11506","","NS","AMPICILLIN TRIHYDRATE"
"11507","0","NS","AMOXICILLIN"
"11507","","NS","AMOXICILLIN"
"11508","","NS","AMOXICILLIN"
"11508","","NS","AMOXICILLIN"
"11509","","NS","PENICILLIN V POTASSIUM"
"11510","0","NS","AMOXICILLIN"
"11510","0","NS","AMOXICILLIN"
"11511","100","MG","AMINOPHYLLINE"
"11512","200","MG","AMINOPHYLLINE"
"11514","30","MG","BUTABARBITAL SODIUM"
"11515","4","MG","CHLORPHENIRAMINE MALEATE"
"11516","5","MG","PREDNISOLONE"
"11517","0.25","MG","DIGOXIN"
"11519","0.5","GM","METHENAMINE MANDELATE"
"11520","1","GM","METHENAMINE MANDELATE"
"11521","10","MG","METHYLTESTOSTERONE"
"11522","10","MG","METHYLTESTOSTERONE"
"11523","25","MG","METHYLTESTOSTERONE"
"11524","30","MG","PHENOBARBITAL"
"11525","90","MG","PHENOBARBITAL"
"11526","5","MG","PREDNISONE"
"11527","15","MG","PHENOBARBITAL"
"11528","50","MG","RAUWOLFIA SERPENTINA"
"11529","100","MG","RAUWOLFIA SERPENTINA"
"11530","0.1","MG","RESERPINE"
"11531","0.25","MG","RESERPINE"
"11532","200","MG","MEPROBAMATE"
"11533","400","MG","MEPROBAMATE"
"11534","0.0065","MG","SCOPOLAMINE HYDROBROMIDE"
"11534","0.0194","MG","ATROPINE SULFATE"
